student,course,score,count_learn,semester
2110020,CO1005,9.0,1,251
2110020,CO1023,6.6,1,251
2110020,LA1005,8.0,1,251
2110020,MT1005,7.3,1,251
2110020,MT1007,6.8,1,251
2110020,CO1007,8.8,1,251
2110020,CO1027,8.5,1,251
2110020,PH1007,5.8,1,251
2110020,LA1007,8.4,1,251
2110020,SP1031,6.6,1,251
2110020,CO2007,6.4,1,251
2110020,CO2011,7.2,1,251
2110020,CO2003,5.9,1,251
2110020,LA1009,5.9,1,251
2110020,SP1033,7.4,1,251
2110020,CO2017,6.6,1,251
2110020,CO2039,8.0,1,251
2110020,MT2013,6.1,1,251
2110020,TCTD1,6.5,1,251
2110020,SP1035,8.7,1,251
2110020,CO3093,5.7,1,251
2110020,CO2013,5.8,1,251
2110020,CO3001,5.7,1,251
2110020,CH1003,7.9,1,251
2110020,DATH,5.9,1,251
2110020,SP1039,7.3,1,251
2110020,CO2001,6.9,1,251
2110020,CO3005,7.9,1,251
2110020,CO3335,8.2,1,251
2110020,TCTD2,5.1,1,251
2110020,DADN,8.9,1,251
2110020,SP1037,8.8,1,251
2110020,CO4029,7.5,1,251
2110020,TCTD3,7.9,1,251
2110020,CO3059,7.0,1,251
2110020,CO3011,6.5,1,251
2110020,CO3047,5.7,1,251
2110020,CO3029,5.4,1,251
2110020,CO3041,9.0,1,251
2110020,IM1027,5.4,1,251
2210001,LA1003,5.6,1,251
2210001,MT1003,8.4,1,251
2210001,PH1003,5.8,1,251
2210001,CO1005,5.9,1,251
2210001,CO1023,6.9,1,251
2210001,LA1005,9.0,1,251
2210001,MT1005,5.5,1,251
2210001,MT1007,6.2,1,251
2210001,CO1007,8.4,1,251
2210001,CO1027,6.4,1,251
2210001,PH1007,7.0,1,251
2210001,LA1007,7.1,1,251
2210001,SP1031,7.6,1,251
2210001,CO2007,6.3,1,251
2210001,CO2011,7.7,1,251
2210001,CO2003,7.8,1,251
2210001,LA1009,6.3,1,251
2210001,SP1033,7.8,1,251
2210001,CO2017,8.6,1,251
2210001,CO2039,6.5,1,251
2210001,MT2013,9.0,1,251
2210001,TCTD1,6.5,1,251
2210001,SP1035,5.2,1,251
2210001,CO3093,7.8,1,251
2210001,CO2013,7.2,1,251
2210001,CO3001,7.8,1,251
2210001,CH1003,5.6,1,251
2210001,DATH,7.8,1,251
2210001,SP1039,6.7,1,251
2210001,CO2001,7.9,1,251
2210001,CO3005,5.2,1,251
2210001,CO3335,7.8,1,251
2210001,TCTD2,8.5,1,251
2210001,DADN,6.7,1,251
2210001,SP1037,7.1,1,251
2210001,CO4029,7.4,1,251
2210001,TCTD3,7.1,1,251
2210001,CO3115,7.9,1,251
2210001,CO3065,5.9,1,251
2210001,CO3015,7.7,1,251
2210001,CO3029,8.6,1,251
2210001,CO3045,8.4,1,251
2210001,IM1025,7.2,1,251
2210002,LA1003,7.5,1,251
2210002,MT1003,5.1,1,251
2210002,PH1003,8.3,1,251
2210002,CO1005,8.7,1,251
2210002,CO1023,6.8,1,251
2210002,LA1005,5.2,1,251
2210002,MT1005,7.5,1,251
2210002,MT1007,5.8,1,251
2210002,CO1007,8.8,1,251
2210002,CO1027,8.3,1,251
2210002,PH1007,7.4,1,251
2210002,LA1007,6.1,1,251
2210002,SP1031,6.0,1,251
2210002,CO2007,6.8,1,251
2210002,CO2011,6.7,1,251
2210002,CO2003,6.1,1,251
2210002,LA1009,8.9,1,251
2210002,SP1033,5.1,1,251
2210002,CO2017,8.6,1,251
2210002,CO2039,8.8,1,251
2210002,MT2013,5.9,1,251
2210002,TCTD1,9.0,1,251
2210002,SP1035,7.6,1,251
2210002,CO3093,8.3,1,251
2210002,CO2013,7.8,1,251
2210002,CO3001,8.2,1,251
2210002,CH1003,6.8,1,251
2210002,DATH,8.4,1,251
2210002,SP1039,7.5,1,251
2210002,CO2001,7.6,1,251
2210002,CO3005,8.2,1,251
2210002,CO3335,8.5,1,251
2210002,TCTD2,7.9,1,251
2210002,DADN,6.8,1,251
2210002,SP1037,8.8,1,251
2210002,CO4029,6.5,1,251
2210002,TCTD3,5.2,1,251
2210002,CO3049,6.1,1,251
2210002,CO3017,7.2,1,251
2210002,CO3013,8.9,1,251
2210002,CO3045,7.3,1,251
2210002,CO3047,7.1,1,251
2210002,IM1013,7.2,1,251
2210003,LA1003,5.9,1,251
2210003,MT1003,8.2,1,251
2210003,PH1003,5.8,1,251
2210003,CO1005,5.8,1,251
2210003,CO1023,5.6,1,251
2210003,LA1005,8.3,1,251
2210003,MT1005,7.6,1,251
2210003,MT1007,8.8,1,251
2210003,CO1007,5.3,1,251
2210003,CO1027,8.6,1,251
2210003,PH1007,5.1,1,251
2210003,LA1007,5.1,1,251
2210003,SP1031,7.1,1,251
2210003,CO2007,5.7,1,251
2210003,CO2011,5.0,1,251
2210003,CO2003,6.7,1,251
2210003,LA1009,7.5,1,251
2210003,SP1033,8.8,1,251
2210003,CO2017,5.2,1,251
2210003,CO2039,8.0,1,251
2210003,MT2013,6.6,1,251
2210003,TCTD1,8.9,1,251
2210003,SP1035,6.7,1,251
2210003,CO3093,5.7,1,251
2210003,CO2013,8.2,1,251
2210003,CO3001,5.3,1,251
2210003,CH1003,7.8,1,251
2210003,DATH,6.8,1,251
2210003,SP1039,6.7,1,251
2210003,CO2001,6.2,1,251
2210003,CO3005,7.6,1,251
2210003,CO3335,7.4,1,251
2210003,TCTD2,8.3,1,251
2210003,DADN,6.7,1,251
2210003,SP1037,7.4,1,251
2210003,CO4029,5.9,1,251
2210003,TCTD3,5.4,1,251
2210003,CO3029,7.3,1,251
2210003,CO4025,6.9,1,251
2210003,CO3041,5.8,1,251
2210003,CO3035,7.0,1,251
2210003,CO3049,8.4,1,251
2210003,IM1023,7.4,1,251
2210004,LA1003,7.2,1,251
2210004,MT1003,7.6,1,251
2210004,PH1003,5.8,1,251
2210004,CO1005,7.0,1,251
2210004,CO1023,7.3,1,251
2210004,LA1005,5.0,1,251
2210004,MT1005,7.7,1,251
2210004,MT1007,7.4,1,251
2210004,CO1007,8.3,1,251
2210004,CO1027,8.8,1,251
2210004,PH1007,5.7,1,251
2210004,LA1007,5.9,1,251
2210004,SP1031,6.8,1,251
2210004,CO2007,5.6,1,251
2210004,CO2011,8.5,1,251
2210004,CO2003,5.6,1,251
2210004,LA1009,8.4,1,251
2210004,SP1033,8.8,1,251
2210004,CO2017,7.7,1,251
2210004,CO2039,6.5,1,251
2210004,MT2013,8.7,1,251
2210004,TCTD1,7.6,1,251
2210004,SP1035,8.0,1,251
2210004,CO3093,6.4,1,251
2210004,CO2013,6.2,1,251
2210004,CO3001,5.5,1,251
2210004,CH1003,8.8,1,251
2210004,DATH,7.8,1,251
2210004,SP1039,8.7,1,251
2210004,CO2001,5.7,1,251
2210004,CO3005,7.3,1,251
2210004,CO3335,7.3,1,251
2210004,TCTD2,8.6,1,251
2210004,DADN,8.5,1,251
2210004,SP1037,8.9,1,251
2210004,CO4029,6.2,1,251
2210004,TCTD3,8.5,1,251
2210004,CO3033,5.4,1,251
2210004,CO3029,8.4,1,251
2210004,CO3049,5.8,1,251
2210004,CO4037,8.5,1,251
2210004,CO3117,7.3,1,251
2210004,IM1023,6.4,1,251
2210005,LA1003,8.5,1,251
2210005,MT1003,6.6,1,251
2210005,PH1003,7.6,1,251
2210005,CO1005,6.4,1,251
2210005,CO1023,5.5,1,251
2210005,LA1005,6.0,1,251
2210005,MT1005,8.8,1,251
2210005,MT1007,7.1,1,251
2210005,CO1007,7.6,1,251
2210005,CO1027,6.4,1,251
2210005,PH1007,8.7,1,251
2210005,LA1007,5.6,1,251
2210005,SP1031,6.0,1,251
2210005,CO2007,5.5,1,251
2210005,CO2011,8.9,1,251
2210005,CO2003,6.4,1,251
2210005,LA1009,8.4,1,251
2210005,SP1033,7.6,1,251
2210005,CO2017,5.3,1,251
2210005,CO2039,5.3,1,251
2210005,MT2013,8.0,1,251
2210005,TCTD1,5.4,1,251
2210005,SP1035,5.0,1,251
2210005,CO3093,8.3,1,251
2210005,CO2013,6.8,1,251
2210005,CO3001,5.8,1,251
2210005,CH1003,8.9,1,251
2210005,DATH,5.4,1,251
2210005,SP1039,6.4,1,251
2210005,CO2001,8.6,1,251
2210005,CO3005,8.4,1,251
2210005,CO3335,6.5,1,251
2210005,TCTD2,8.4,1,251
2210005,DADN,6.1,1,251
2210005,SP1037,6.3,1,251
2210005,CO4029,8.1,1,251
2210005,TCTD3,5.5,1,251
2210005,CO3033,8.5,1,251
2210005,CO3047,7.5,1,251
2210005,CO3057,7.5,1,251
2210005,CO3049,7.1,1,251
2210005,CO3065,6.5,1,251
2210005,IM1027,5.0,1,251
2210006,LA1003,8.4,1,251
2210006,MT1003,5.3,1,251
2210006,PH1003,8.1,1,251
2210006,CO1005,7.7,1,251
2210006,CO1023,6.2,1,251
2210006,LA1005,6.7,1,251
2210006,MT1005,8.7,1,251
2210006,MT1007,7.0,1,251
2210006,CO1007,7.8,1,251
2210006,CO1027,8.5,1,251
2210006,PH1007,7.3,1,251
2210006,LA1007,5.3,1,251
2210006,SP1031,5.4,1,251
2210006,CO2007,6.9,1,251
2210006,CO2011,7.9,1,251
2210006,CO2003,5.7,1,251
2210006,LA1009,5.8,1,251
2210006,SP1033,6.2,1,251
2210006,CO2017,7.5,1,251
2210006,CO2039,6.9,1,251
2210006,MT2013,8.0,1,251
2210006,TCTD1,5.7,1,251
2210006,SP1035,6.1,1,251
2210006,CO3093,5.6,1,251
2210006,CO2013,5.5,1,251
2210006,CO3001,5.9,1,251
2210006,CH1003,8.6,1,251
2210006,DATH,7.3,1,251
2210006,SP1039,7.3,1,251
2210006,CO2001,8.5,1,251
2210006,CO3005,5.5,1,251
2210006,CO3335,7.5,1,251
2210006,TCTD2,7.7,1,251
2210006,DADN,6.3,1,251
2210006,SP1037,6.6,1,251
2210006,CO4029,5.7,1,251
2210006,TCTD3,8.1,1,251
2210006,CO3021,8.6,1,251
2210006,CO3045,5.1,1,251
2210006,CO3061,6.5,1,251
2210006,CO3051,5.3,1,251
2210006,CO4039,8.0,1,251
2210006,IM3001,8.5,1,251
2210007,LA1003,7.8,1,251
2210007,MT1003,5.5,1,251
2210007,PH1003,8.7,1,251
2210007,CO1005,5.1,1,251
2210007,CO1023,8.3,1,251
2210007,LA1005,7.3,1,251
2210007,MT1005,6.6,1,251
2210007,MT1007,7.2,1,251
2210007,CO1007,5.0,1,251
2210007,CO1027,5.5,1,251
2210007,PH1007,5.5,1,251
2210007,LA1007,5.6,1,251
2210007,SP1031,8.2,1,251
2210007,CO2007,5.6,1,251
2210007,CO2011,6.9,1,251
2210007,CO2003,7.9,1,251
2210007,LA1009,5.1,1,251
2210007,SP1033,5.0,1,251
2210007,CO2017,7.4,1,251
2210007,CO2039,8.0,1,251
2210007,MT2013,5.5,1,251
2210007,TCTD1,8.3,1,251
2210007,SP1035,6.4,1,251
2210007,CO3093,8.7,1,251
2210007,CO2013,8.7,1,251
2210007,CO3001,6.9,1,251
2210007,CH1003,5.2,1,251
2210007,DATH,6.8,1,251
2210007,SP1039,7.0,1,251
2210007,CO2001,6.7,1,251
2210007,CO3005,8.9,1,251
2210007,CO3335,6.0,1,251
2210007,TCTD2,5.1,1,251
2210007,DADN,6.1,1,251
2210007,SP1037,5.6,1,251
2210007,CO4029,5.2,1,251
2210007,TCTD3,6.1,1,251
2210007,CO4033,5.2,1,251
2210007,CO3065,6.0,1,251
2210007,CO3051,5.5,1,251
2210007,CO3029,6.7,1,251
2210007,CO3051,6.4,1,251
2210007,IM3001,5.9,1,251
2210008,LA1003,6.3,1,251
2210008,MT1003,7.4,1,251
2210008,PH1003,6.7,1,251
2210008,CO1005,5.1,1,251
2210008,CO1023,6.9,1,251
2210008,LA1005,6.3,1,251
2210008,MT1005,6.6,1,251
2210008,MT1007,6.0,1,251
2210008,CO1007,8.8,1,251
2210008,CO1027,5.6,1,251
2210008,PH1007,6.9,1,251
2210008,LA1007,6.4,1,251
2210008,SP1031,6.8,1,251
2210008,CO2007,7.7,1,251
2210008,CO2011,8.1,1,251
2210008,CO2003,8.3,1,251
2210008,LA1009,6.3,1,251
2210008,SP1033,6.8,1,251
2210008,CO2017,8.4,1,251
2210008,CO2039,7.4,1,251
2210008,MT2013,5.3,1,251
2210008,TCTD1,7.7,1,251
2210008,SP1035,6.6,1,251
2210008,CO3093,5.2,1,251
2210008,CO2013,7.8,1,251
2210008,CO3001,6.1,1,251
2210008,CH1003,8.0,1,251
2210008,DATH,5.2,1,251
2210008,SP1039,6.8,1,251
2210008,CO2001,7.0,1,251
2210008,CO3005,7.9,1,251
2210008,CO3335,8.0,1,251
2210008,TCTD2,8.0,1,251
2210008,DADN,6.1,1,251
2210008,SP1037,7.4,1,251
2210008,CO4029,8.5,1,251
2210008,TCTD3,6.2,1,251
2210008,CO3043,7.8,1,251
2210008,CO3115,6.5,1,251
2210008,CO3045,8.5,1,251
2210008,CO4039,5.6,1,251
2210008,CO3117,8.2,1,251
2210008,IM3001,7.9,1,251
2210009,LA1003,7.0,1,251
2210009,MT1003,6.8,1,251
2210009,PH1003,6.9,1,251
2210009,CO1005,6.7,1,251
2210009,CO1023,5.5,1,251
2210009,LA1005,6.4,1,251
2210009,MT1005,7.9,1,251
2210009,MT1007,6.0,1,251
2210009,CO1007,6.1,1,251
2210009,CO1027,6.8,1,251
2210009,PH1007,8.5,1,251
2210009,LA1007,5.7,1,251
2210009,SP1031,5.9,1,251
2210009,CO2007,6.4,1,251
2210009,CO2011,8.4,1,251
2210009,CO2003,5.5,1,251
2210009,LA1009,6.4,1,251
2210009,SP1033,5.3,1,251
2210009,CO2017,5.0,1,251
2210009,CO2039,6.8,1,251
2210009,MT2013,6.6,1,251
2210009,TCTD1,7.4,1,251
2210009,SP1035,8.1,1,251
2210009,CO3093,5.8,1,251
2210009,CO2013,7.2,1,251
2210009,CO3001,7.8,1,251
2210009,CH1003,6.5,1,251
2210009,DATH,8.5,1,251
2210009,SP1039,5.6,1,251
2210009,CO2001,5.6,1,251
2210009,CO3005,7.1,1,251
2210009,CO3335,5.7,1,251
2210009,TCTD2,8.2,1,251
2210009,DADN,7.1,1,251
2210009,SP1037,8.4,1,251
2210009,CO4029,6.4,1,251
2210009,TCTD3,8.0,1,251
2210009,CO3037,7.8,1,251
2210009,CO3089,8.9,1,251
2210009,CO3049,8.1,1,251
2210009,CO4035,5.8,1,251
2210009,CO3051,7.7,1,251
2210009,IM3001,8.0,1,251
2210010,LA1003,5.3,1,251
2210010,MT1003,7.3,1,251
2210010,PH1003,6.9,1,251
2210010,CO1005,6.8,1,251
2210010,CO1023,5.5,1,251
2210010,LA1005,7.2,1,251
2210010,MT1005,6.9,1,251
2210010,MT1007,8.4,1,251
2210010,CO1007,6.3,1,251
2210010,CO1027,6.1,1,251
2210010,PH1007,6.9,1,251
2210010,LA1007,7.5,1,251
2210010,SP1031,5.8,1,251
2210010,CO2007,5.4,1,251
2210010,CO2011,7.7,1,251
2210010,CO2003,7.4,1,251
2210010,LA1009,7.7,1,251
2210010,SP1033,5.4,1,251
2210010,CO2017,5.3,1,251
2210010,CO2039,7.2,1,251
2210010,MT2013,6.7,1,251
2210010,TCTD1,7.7,1,251
2210010,SP1035,5.9,1,251
2210010,CO3093,6.9,1,251
2210010,CO2013,6.8,1,251
2210010,CO3001,7.0,1,251
2210010,CH1003,8.3,1,251
2210010,DATH,8.1,1,251
2210010,SP1039,6.7,1,251
2210010,CO2001,5.3,1,251
2210010,CO3005,5.3,1,251
2210010,CO3335,7.9,1,251
2210010,TCTD2,7.2,1,251
2210010,DADN,5.6,1,251
2210010,SP1037,7.7,1,251
2210010,CO4029,8.3,1,251
2210010,TCTD3,6.6,1,251
2210010,CO4031,8.0,1,251
2210010,CO3085,7.3,1,251
2210010,CO3089,8.9,1,251
2210010,CO3043,8.0,1,251
2210010,CO3011,8.9,1,251
2210010,IM1027,8.0,1,251
2210011,LA1003,5.3,1,251
2210011,MT1003,5.7,1,251
2210011,PH1003,5.0,1,251
2210011,CO1005,5.9,1,251
2210011,CO1023,7.0,1,251
2210011,LA1005,8.6,1,251
2210011,MT1005,5.2,1,251
2210011,MT1007,5.5,1,251
2210011,CO1007,6.6,1,251
2210011,CO1027,8.9,1,251
2210011,PH1007,7.8,1,251
2210011,LA1007,5.5,1,251
2210011,SP1031,5.0,1,251
2210011,CO2007,7.6,1,251
2210011,CO2011,6.2,1,251
2210011,CO2003,6.0,1,251
2210011,LA1009,6.9,1,251
2210011,SP1033,6.3,1,251
2210011,CO2017,5.2,1,251
2210011,CO2039,6.0,1,251
2210011,MT2013,5.8,1,251
2210011,TCTD1,7.2,1,251
2210011,SP1035,5.9,1,251
2210011,CO3093,6.7,1,251
2210011,CO2013,5.4,1,251
2210011,CO3001,7.8,1,251
2210011,CH1003,7.5,1,251
2210011,DATH,7.6,1,251
2210011,SP1039,7.5,1,251
2210011,CO2001,5.7,1,251
2210011,CO3005,5.5,1,251
2210011,CO3335,6.6,1,251
2210011,TCTD2,6.2,1,251
2210011,DADN,5.3,1,251
2210011,SP1037,8.3,1,251
2210011,CO4029,8.4,1,251
2210011,TCTD3,6.6,1,251
2210011,CO3059,6.8,1,251
2210011,CO3017,6.0,1,251
2210011,CO4037,5.8,1,251
2210011,CO3089,5.2,1,251
2210011,CO3043,8.7,1,251
2210011,IM1025,7.3,1,251
2210012,LA1003,5.4,1,251
2210012,MT1003,5.8,1,251
2210012,PH1003,7.1,1,251
2210012,CO1005,7.5,1,251
2210012,CO1023,5.0,1,251
2210012,LA1005,8.4,1,251
2210012,MT1005,6.5,1,251
2210012,MT1007,8.6,1,251
2210012,CO1007,5.8,1,251
2210012,CO1027,5.0,1,251
2210012,PH1007,7.9,1,251
2210012,LA1007,6.8,1,251
2210012,SP1031,7.3,1,251
2210012,CO2007,5.6,1,251
2210012,CO2011,6.6,1,251
2210012,CO2003,6.7,1,251
2210012,LA1009,8.9,1,251
2210012,SP1033,7.9,1,251
2210012,CO2017,6.1,1,251
2210012,CO2039,7.4,1,251
2210012,MT2013,7.7,1,251
2210012,TCTD1,8.8,1,251
2210012,SP1035,5.9,1,251
2210012,CO3093,7.4,1,251
2210012,CO2013,6.5,1,251
2210012,CO3001,5.3,1,251
2210012,CH1003,8.9,1,251
2210012,DATH,5.4,1,251
2210012,SP1039,7.2,1,251
2210012,CO2001,5.4,1,251
2210012,CO3005,7.6,1,251
2210012,CO3335,6.4,1,251
2210012,TCTD2,5.8,1,251
2210012,DADN,7.7,1,251
2210012,SP1037,5.5,1,251
2210012,CO4029,7.3,1,251
2210012,TCTD3,7.1,1,251
2210012,CO3061,8.9,1,251
2210012,CO3035,7.4,1,251
2210012,CO3085,5.4,1,251
2210012,CO3015,7.7,1,251
2210012,CO3023,7.1,1,251
2210012,IM1023,7.9,1,251
2210013,LA1003,5.4,1,251
2210013,MT1003,6.8,1,251
2210013,PH1003,6.3,1,251
2210013,CO1005,5.2,1,251
2210013,CO1023,8.0,1,251
2210013,LA1005,8.6,1,251
2210013,MT1005,7.3,1,251
2210013,MT1007,5.4,1,251
2210013,CO1007,5.5,1,251
2210013,CO1027,6.3,1,251
2210013,PH1007,8.8,1,251
2210013,LA1007,8.1,1,251
2210013,SP1031,7.6,1,251
2210013,CO2007,7.8,1,251
2210013,CO2011,5.6,1,251
2210013,CO2003,7.6,1,251
2210013,LA1009,7.2,1,251
2210013,SP1033,5.3,1,251
2210013,CO2017,7.8,1,251
2210013,CO2039,6.1,1,251
2210013,MT2013,7.6,1,251
2210013,TCTD1,6.1,1,251
2210013,SP1035,7.7,1,251
2210013,CO3093,6.9,1,251
2210013,CO2013,6.6,1,251
2210013,CO3001,5.6,1,251
2210013,CH1003,8.9,1,251
2210013,DATH,8.9,1,251
2210013,SP1039,6.1,1,251
2210013,CO2001,6.6,1,251
2210013,CO3005,8.6,1,251
2210013,CO3335,6.3,1,251
2210013,TCTD2,8.6,1,251
2210013,DADN,8.9,1,251
2210013,SP1037,5.6,1,251
2210013,CO4029,8.4,1,251
2210013,TCTD3,5.1,1,251
2210013,CO4025,5.4,1,251
2210013,CO3045,6.4,1,251
2210013,CO3049,8.2,1,251
2210013,CO3035,8.4,1,251
2210013,CO3061,6.0,1,251
2210013,IM1013,7.7,1,251
2210014,LA1003,9.0,1,251
2210014,MT1003,6.9,1,251
2210014,PH1003,7.5,1,251
2210014,CO1005,5.6,1,251
2210014,CO1023,5.8,1,251
2210014,LA1005,8.6,1,251
2210014,MT1005,5.9,1,251
2210014,MT1007,6.7,1,251
2210014,CO1007,6.6,1,251
2210014,CO1027,8.4,1,251
2210014,PH1007,5.1,1,251
2210014,LA1007,8.8,1,251
2210014,SP1031,7.6,1,251
2210014,CO2007,6.7,1,251
2210014,CO2011,6.5,1,251
2210014,CO2003,6.7,1,251
2210014,LA1009,5.2,1,251
2210014,SP1033,6.6,1,251
2210014,CO2017,6.9,1,251
2210014,CO2039,5.8,1,251
2210014,MT2013,8.1,1,251
2210014,TCTD1,5.7,1,251
2210014,SP1035,7.1,1,251
2210014,CO3093,8.2,1,251
2210014,CO2013,7.6,1,251
2210014,CO3001,7.0,1,251
2210014,CH1003,8.2,1,251
2210014,DATH,6.8,1,251
2210014,SP1039,8.9,1,251
2210014,CO2001,7.5,1,251
2210014,CO3005,8.2,1,251
2210014,CO3335,7.2,1,251
2210014,TCTD2,8.3,1,251
2210014,DADN,7.7,1,251
2210014,SP1037,6.7,1,251
2210014,CO4029,7.7,1,251
2210014,TCTD3,7.3,1,251
2210014,CO3033,6.2,1,251
2210014,CO4031,8.7,1,251
2210014,CO3117,9.0,1,251
2210014,CO4037,8.2,1,251
2210014,CO3049,5.6,1,251
2210014,IM1025,8.5,1,251
2210015,LA1003,5.1,1,251
2210015,MT1003,6.0,1,251
2210015,PH1003,8.2,1,251
2210015,CO1005,6.4,1,251
2210015,CO1023,8.4,1,251
2210015,LA1005,7.6,1,251
2210015,MT1005,8.5,1,251
2210015,MT1007,7.8,1,251
2210015,CO1007,7.7,1,251
2210015,CO1027,7.7,1,251
2210015,PH1007,5.8,1,251
2210015,LA1007,5.8,1,251
2210015,SP1031,7.5,1,251
2210015,CO2007,6.7,1,251
2210015,CO2011,7.8,1,251
2210015,CO2003,7.0,1,251
2210015,LA1009,6.9,1,251
2210015,SP1033,8.4,1,251
2210015,CO2017,7.5,1,251
2210015,CO2039,5.2,1,251
2210015,MT2013,7.8,1,251
2210015,TCTD1,5.3,1,251
2210015,SP1035,6.0,1,251
2210015,CO3093,8.5,1,251
2210015,CO2013,8.2,1,251
2210015,CO3001,6.7,1,251
2210015,CH1003,6.3,1,251
2210015,DATH,5.3,1,251
2210015,SP1039,7.2,1,251
2210015,CO2001,7.2,1,251
2210015,CO3005,8.5,1,251
2210015,CO3335,7.3,1,251
2210015,TCTD2,5.9,1,251
2210015,DADN,7.2,1,251
2210015,SP1037,7.6,1,251
2210015,CO4029,7.5,1,251
2210015,TCTD3,6.8,1,251
2210015,CO3049,8.4,1,251
2210015,CO3043,6.9,1,251
2210015,CO3033,5.1,1,251
2210015,CO4037,6.2,1,251
2210015,CO3021,5.8,1,251
2210015,IM3001,5.7,1,251
2210016,LA1003,7.2,1,251
2210016,MT1003,5.1,1,251
2210016,PH1003,5.2,1,251
2210016,CO1005,5.9,1,251
2210016,CO1023,6.8,1,251
2210016,LA1005,5.3,1,251
2210016,MT1005,6.8,1,251
2210016,MT1007,6.8,1,251
2210016,CO1007,5.7,1,251
2210016,CO1027,7.9,1,251
2210016,PH1007,7.6,1,251
2210016,LA1007,8.4,1,251
2210016,SP1031,5.4,1,251
2210016,CO2007,5.0,1,251
2210016,CO2011,5.5,1,251
2210016,CO2003,5.0,1,251
2210016,LA1009,8.6,1,251
2210016,SP1033,8.9,1,251
2210016,CO2017,7.5,1,251
2210016,CO2039,8.9,1,251
2210016,MT2013,7.0,1,251
2210016,TCTD1,6.1,1,251
2210016,SP1035,6.5,1,251
2210016,CO3093,7.8,1,251
2210016,CO2013,5.4,1,251
2210016,CO3001,5.8,1,251
2210016,CH1003,8.0,1,251
2210016,DATH,8.2,1,251
2210016,SP1039,8.2,1,251
2210016,CO2001,6.0,1,251
2210016,CO3005,5.1,1,251
2210016,CO3335,6.3,1,251
2210016,TCTD2,8.4,1,251
2210016,DADN,7.6,1,251
2210016,SP1037,7.8,1,251
2210016,CO4029,8.4,1,251
2210016,TCTD3,6.8,1,251
2210016,CO3089,7.1,1,251
2210016,CO3045,8.6,1,251
2210016,CO3051,5.4,1,251
2210016,CO3089,7.9,1,251
2210016,CO3069,7.3,1,251
2210016,IM1023,8.4,1,251
2210017,LA1003,6.3,1,251
2210017,MT1003,8.9,1,251
2210017,PH1003,7.1,1,251
2210017,CO1005,5.8,1,251
2210017,CO1023,5.4,1,251
2210017,LA1005,6.8,1,251
2210017,MT1005,8.1,1,251
2210017,MT1007,8.2,1,251
2210017,CO1007,6.6,1,251
2210017,CO1027,5.3,1,251
2210017,PH1007,7.8,1,251
2210017,LA1007,8.9,1,251
2210017,SP1031,6.8,1,251
2210017,CO2007,6.3,1,251
2210017,CO2011,6.2,1,251
2210017,CO2003,8.6,1,251
2210017,LA1009,8.8,1,251
2210017,SP1033,8.9,1,251
2210017,CO2017,6.6,1,251
2210017,CO2039,8.7,1,251
2210017,MT2013,7.4,1,251
2210017,TCTD1,7.5,1,251
2210017,SP1035,6.4,1,251
2210017,CO3093,8.9,1,251
2210017,CO2013,7.5,1,251
2210017,CO3001,5.7,1,251
2210017,CH1003,8.9,1,251
2210017,DATH,7.4,1,251
2210017,SP1039,5.9,1,251
2210017,CO2001,5.1,1,251
2210017,CO3005,6.1,1,251
2210017,CO3335,7.2,1,251
2210017,TCTD2,7.5,1,251
2210017,DADN,6.9,1,251
2210017,SP1037,6.4,1,251
2210017,CO4029,7.8,1,251
2210017,TCTD3,8.9,1,251
2210017,CO3089,8.4,1,251
2210017,CO4039,9.0,1,251
2210017,CO3089,7.6,1,251
2210017,CO4035,7.8,1,251
2210017,CO3061,6.6,1,251
2210017,IM3001,6.2,1,251
2210018,LA1003,5.2,1,251
2210018,MT1003,7.2,1,251
2210018,PH1003,7.0,1,251
2210018,CO1005,7.1,1,251
2210018,CO1023,7.3,1,251
2210018,LA1005,5.2,1,251
2210018,MT1005,7.9,1,251
2210018,MT1007,7.6,1,251
2210018,CO1007,7.9,1,251
2210018,CO1027,6.2,1,251
2210018,PH1007,5.8,1,251
2210018,LA1007,7.9,1,251
2210018,SP1031,5.8,1,251
2210018,CO2007,6.9,1,251
2210018,CO2011,5.6,1,251
2210018,CO2003,6.8,1,251
2210018,LA1009,7.9,1,251
2210018,SP1033,8.8,1,251
2210018,CO2017,8.2,1,251
2210018,CO2039,5.6,1,251
2210018,MT2013,7.1,1,251
2210018,TCTD1,8.8,1,251
2210018,SP1035,5.9,1,251
2210018,CO3093,6.6,1,251
2210018,CO2013,8.2,1,251
2210018,CO3001,7.9,1,251
2210018,CH1003,7.1,1,251
2210018,DATH,8.5,1,251
2210018,SP1039,8.5,1,251
2210018,CO2001,8.5,1,251
2210018,CO3005,6.6,1,251
2210018,CO3335,5.6,1,251
2210018,TCTD2,5.2,1,251
2210018,DADN,8.3,1,251
2210018,SP1037,8.3,1,251
2210018,CO4029,6.3,1,251
2210018,TCTD3,8.7,1,251
2210018,CO4035,6.1,1,251
2210018,CO3043,7.7,1,251
2210018,CO3061,5.6,1,251
2210018,CO3089,7.6,1,251
2210018,CO3049,8.0,1,251
2210018,IM1023,8.6,1,251
2210019,LA1003,6.5,1,251
2210019,MT1003,5.3,1,251
2210019,PH1003,6.0,1,251
2210019,CO1005,8.7,1,251
2210019,CO1023,7.7,1,251
2210019,LA1005,5.3,1,251
2210019,MT1005,5.3,1,251
