student,course,score,count_learn,semester
2210015,CO1027,7.3,1,241
2210015,PH1007,9.1,1,222
2210015,LA1007,9.1,1,231
2210015,SP1031,6.9,1,231
2210015,CO2007,7.0,1,231
2210015,CO2011,8.5,1,231
2210015,CO2003,7.6,1,231
2210015,LA1009,9.7,1,232
2210015,SP1033,6.6,1,232
2210015,CO2017,8.0,1,232
2210015,CO2039,8.0,1,232
2210015,MT2013,8.0,1,232
2210015,TCTD1,7.9,1,232
2210015,SP1035,7.2,1,241
2210015,CO3093,8.3,1,241
2210015,CO2013,8.0,1,241
2210015,CO3001,8.1,1,241
2210015,CH1003,7.8,1,241
2210015,DATH,9.0,1,241
2210016,LA1003,9.6,1,221
2210016,MT1003,9.8,1,221
2210016,PH1003,8.4,1,221
2210016,CO1005,9.8,1,221
2210016,CO1023,8.9,1,221
2210016,LA1005,9.7,1,222
2210016,MT1005,8.5,1,222
2210016,MT1007,7.1,1,222
2210016,CO1007,8.3,1,222
2210016,CO1027,7.2,1,241
2210016,PH1007,9.7,1,222
2210016,LA1007,9.9,1,231
2210016,SP1031,6.6,1,231
2210016,CO2007,7.8,1,231
2210016,CO2011,7.9,1,231
2210016,CO2003,8.1,1,231
2210016,LA1009,9.3,1,232
2210016,SP1033,7.3,1,232
2210016,CO2017,7.1,1,232
2210016,CO2039,7.2,1,232
2210016,MT2013,8.0,1,232
2210016,TCTD1,7.6,1,232
2210016,SP1035,7.0,1,241
2210016,CO3093,8.1,1,241
2210016,CO2013,7.6,1,241
2210016,CO3001,9.0,1,241
2210016,CH1003,6.9,1,241
2210016,DATH,8.3,1,241
2210017,LA1003,10.0,1,221
2210017,MT1003,8.9,1,221
2210017,PH1003,7.7,1,221
2210017,CO1005,9.3,1,221
2210017,CO1023,8.4,1,221
2210017,LA1005,9.1,1,222
2210017,MT1005,8.0,1,222
2210017,MT1007,8.2,1,222
2210017,CO1007,7.8,1,222
2210017,CO1027,8.7,1,241
2210017,PH1007,8.8,1,222
2210017,LA1007,9.5,1,231
2210017,SP1031,7.1,1,231
2210017,CO2007,8.8,1,231
2210017,CO2011,7.2,1,231
2210017,CO2003,7.0,1,231
2210017,LA1009,9.9,1,232
2210017,SP1033,7.2,1,232
2210017,CO2017,7.9,1,232
2210017,CO2039,8.6,1,232
2210017,MT2013,7.7,1,232
2210017,TCTD1,7.5,1,232
2210017,SP1035,7.4,1,241
2210017,CO3093,8.0,1,241
2210017,CO2013,7.3,1,241
2210017,CO3001,7.5,1,241
2210017,CH1003,7.1,1,241
2210017,DATH,8.9,1,241
2210018,LA1003,9.9,1,221
2210018,MT1003,7.3,1,221
2210018,PH1003,8.4,1,221
2210018,CO1005,8.4,1,221
2210018,CO1023,7.1,1,221
2210018,LA1005,9.5,1,222
2210018,MT1005,7.5,1,222
2210018,MT1007,8.4,1,222
2210018,CO1007,8.4,1,222
2210018,CO1027,8.6,1,241
2210018,PH1007,9.9,1,222
2210018,LA1007,9.6,1,231
2210018,SP1031,7.5,1,231
2210018,CO2007,7.9,1,231
2210018,CO2011,8.5,1,231
2210018,CO2003,7.1,1,231
2210018,LA1009,9.8,1,232
2210018,SP1033,7.4,1,232
2210018,CO2017,7.7,1,232
2210018,CO2039,7.6,1,232
2210018,MT2013,8.3,1,232
2210018,TCTD1,7.6,1,232
2210018,SP1035,7.4,1,241
2210018,CO3093,7.9,1,241
2210018,CO2013,8.0,1,241
2210018,CO3001,8.5,1,241
2210018,CH1003,7.6,1,241
2210018,DATH,8.1,1,241
2210019,LA1003,9.8,1,221
2210019,MT1003,8.4,1,221
2210019,PH1003,7.9,1,221
2210019,CO1005,8.7,1,221
2210019,CO1023,7.5,1,221
2210019,LA1005,9.8,1,222
2210019,MT1005,9.0,1,222
2210019,MT1007,7.5,1,222
2210019,CO1007,7.7,1,222
2210019,CO1027,8.3,1,241
2210019,PH1007,9.3,1,222
2210019,LA1007,9.2,1,231
2210019,SP1031,7.0,1,231
2210019,CO2007,7.2,1,231
2210019,CO2011,8.0,1,231
2210019,CO2003,7.9,1,231
2210019,LA1009,9.3,1,232
2210019,SP1033,7.0,1,232
2210019,CO2017,7.8,1,232
2210019,CO2039,8.3,1,232
2210019,MT2013,8.9,1,232
2210019,TCTD1,7.6,1,232
2210019,SP1035,7.9,1,241
2210019,CO3093,8.9,1,241
2210019,CO2013,8.2,1,241
2210019,CO3001,7.5,1,241
2210019,CH1003,7.2,1,241
2210019,DATH,9.8,1,241
2210020,LA1003,10.0,1,221
2210020,MT1003,7.7,1,221
2210020,PH1003,7.1,1,221
2210020,CO1005,9.6,1,221
2210020,CO1023,7.5,1,221
2210020,LA1005,9.2,1,222
2210020,MT1005,7.2,1,222
2210020,MT1007,8.4,1,222
2210020,CO1007,7.3,1,222
2210020,CO1027,8.2,1,241
2210020,PH1007,8.8,1,222
2210020,LA1007,9.6,1,231
2210020,SP1031,7.8,1,231
2210020,CO2007,8.7,1,231
2210020,CO2011,8.0,1,231
2210020,CO2003,7.1,1,231
2210020,LA1009,9.7,1,232
2210020,SP1033,7.9,1,232
2210020,CO2017,7.1,1,232
2210020,CO2039,7.0,1,232
2210020,MT2013,8.8,1,232
2210020,TCTD1,7.9,1,232
2210020,SP1035,7.2,1,241
2210020,CO3093,8.6,1,241
2210020,CO2013,8.1,1,241
2210020,CO3001,7.1,1,241
2210020,CH1003,6.8,1,241
2210020,DATH,8.8,1,241
2110001,LA1003,9.1,1,211
2110001,MT1003,9.8,1,211
2110001,PH1003,7.0,1,211
2110001,CO1005,9.9,1,211
2110001,CO1023,7.6,1,211
2110001,LA1005,9.4,1,212
2110001,MT1005,8.3,1,212
2110001,MT1007,7.3,1,212
2110001,CO1007,8.5,1,212
2110001,CO1027,8.3,1,241
2110001,PH1007,8.4,1,212
2110001,LA1007,9.2,1,221
2110001,SP1031,7.6,1,221
2110001,CO2007,7.6,1,221
2110001,CO2011,7.9,1,221
2110001,CO2003,7.0,1,221
2110001,LA1009,9.7,1,222
2110001,SP1033,6.9,1,222
2110001,CO2017,7.7,1,222
2110001,CO2039,8.0,1,222
2110001,MT2013,7.5,1,222
2110001,TCTD1,8.3,1,222
2110001,SP1035,7.9,1,231
2110001,CO3093,8.8,1,231
2110001,CO2013,7.9,1,231
2110001,CO3001,8.0,1,231
2110001,CH1003,6.5,1,231
2110001,DATH,9.1,1,231
2110001,SP1039,7.0,1,232
2110001,CO2001,8.2,1,232
2110001,CO3005,7.2,1,232
2110001,CO3335,7.3,1,232
2110001,TCTD2,9.0,1,232
2110001,DADN,8.4,1,232
2110001,SP1037,7.2,1,241
2110001,CO4029,8.2,1,241
2110001,TCTD3,7.5,1,241
2110001,CO3089,7.7,1,241
2110001,CO3057,7.1,1,241
2110001,IM1025,7.3,1,241
2110002,LA1003,9.4,1,211
2110002,MT1003,9.3,1,211
2110002,PH1003,8.8,1,211
2110002,CO1005,8.9,1,211
2110002,CO1023,8.4,1,211
2110002,LA1005,9.3,1,212
2110002,MT1005,7.1,1,212
2110002,MT1007,8.3,1,212
2110002,CO1007,8.2,1,212
2110002,CO1027,8.1,1,241
2110002,PH1007,8.2,1,212
2110002,LA1007,9.9,1,221
2110002,SP1031,7.3,1,221
2110002,CO2007,8.6,1,221
2110002,CO2011,7.1,1,221
2110002,CO2003,7.4,1,221
2110002,LA1009,9.2,1,222
2110002,SP1033,7.6,1,222
2110002,CO2017,7.3,1,222
2110002,CO2039,8.2,1,222
2110002,MT2013,8.5,1,222
2110002,TCTD1,7.9,1,222
2110002,SP1035,6.5,1,231
2110002,CO3093,9.0,1,231
2110002,CO2013,7.7,1,231
2110002,CO3001,8.7,1,231
2110002,CH1003,6.8,1,231
2110002,DATH,8.9,1,231
2110002,SP1039,6.7,1,232
2110002,CO2001,8.7,1,232
2110002,CO3005,6.4,1,232
2110002,CO3335,9.0,1,232
2110002,TCTD2,8.1,1,232
2110002,DADN,9.6,1,232
2110002,SP1037,6.9,1,241
2110002,CO4029,7.0,1,241
2110002,TCTD3,7.4,1,241
2110002,CO3043,8.5,1,241
2110002,CO3057,7.9,1,241
2110002,IM3001,9.0,1,241
2110003,LA1003,9.8,1,211
2110003,MT1003,8.0,1,211
2110003,PH1003,8.6,1,211
2110003,CO1005,9.7,1,211
2110003,CO1023,7.4,1,211
2110003,LA1005,9.1,1,212
2110003,MT1005,8.0,1,212
2110003,MT1007,7.0,1,212
2110003,CO1007,8.1,1,212
2110003,CO1027,7.5,1,241
2110003,PH1007,8.1,1,212
2110003,LA1007,9.1,1,221
2110003,SP1031,6.8,1,221
2110003,CO2007,8.9,1,221
2110003,CO2011,8.3,1,221
2110003,CO2003,7.9,1,221
2110003,LA1009,10.0,1,222
2110003,SP1033,7.7,1,222
2110003,CO2017,7.7,1,222
2110003,CO2039,8.1,1,222
2110003,MT2013,8.4,1,222
2110003,TCTD1,8.1,1,222
2110003,SP1035,6.9,1,231
2110003,CO3093,7.9,1,231
2110003,CO2013,7.1,1,231
2110003,CO3001,8.4,1,231
2110003,CH1003,6.7,1,231
2110003,DATH,9.7,1,231
2110003,SP1039,6.6,1,232
2110003,CO2001,8.6,1,232
2110003,CO3005,7.9,1,232
2110003,CO3335,8.1,1,232
2110003,TCTD2,8.2,1,232
2110003,DADN,9.2,1,232
2110003,SP1037,7.6,1,241
2110003,CO4029,7.3,1,241
2110003,TCTD3,7.9,1,241
2110003,CO3117,8.4,1,241
2110003,CO3043,7.1,1,241
2110003,IM1023,7.7,1,241
2110004,LA1003,9.0,1,211
2110004,MT1003,8.2,1,211
2110004,PH1003,7.7,1,211
2110004,CO1005,8.4,1,211
2110004,CO1023,8.4,1,211
2110004,LA1005,10.0,1,212
2110004,MT1005,7.3,1,212
2110004,MT1007,8.5,1,212
2110004,CO1007,7.0,1,212
2110004,CO1027,7.9,1,241
2110004,PH1007,8.3,1,212
2110004,LA1007,9.2,1,221
2110004,SP1031,7.6,1,221
2110004,CO2007,8.0,1,221
2110004,CO2011,7.0,1,221
2110004,CO2003,7.7,1,221
2110004,LA1009,9.5,1,222
2110004,SP1033,6.6,1,222
2110004,CO2017,7.0,1,222
2110004,CO2039,8.7,1,222
2110004,MT2013,8.7,1,222
2110004,TCTD1,7.5,1,222
2110004,SP1035,7.9,1,231
2110004,CO3093,8.3,1,231
2110004,CO2013,7.4,1,231
2110004,CO3001,7.7,1,231
2110004,CH1003,7.1,1,231
2110004,DATH,9.0,1,231
2110004,SP1039,7.3,1,232
2110004,CO2001,8.5,1,232
2110004,CO3005,7.8,1,232
2110004,CO3335,7.1,1,232
2110004,TCTD2,7.9,1,232
2110004,DADN,8.9,1,232
2110004,SP1037,6.6,1,241
2110004,CO4029,7.1,1,241
2110004,TCTD3,8.3,1,241
2110004,CO3089,7.6,1,241
2110004,CO3043,8.3,1,241
2110004,IM1027,8.3,1,241
2110005,LA1003,9.3,1,211
2110005,MT1003,8.9,1,211
2110005,PH1003,7.1,1,211
2110005,CO1005,9.6,1,211
2110005,CO1023,8.4,1,211
2110005,LA1005,9.5,1,212
2110005,MT1005,8.8,1,212
2110005,MT1007,7.5,1,212
2110005,CO1007,7.7,1,212
2110005,CO1027,8.3,1,241
2110005,PH1007,8.6,1,212
2110005,LA1007,9.1,1,221
2110005,SP1031,7.7,1,221
2110005,CO2007,8.2,1,221
2110005,CO2011,7.0,1,221
2110005,CO2003,7.5,1,221
2110005,LA1009,9.3,1,222
2110005,SP1033,7.8,1,222
2110005,CO2017,7.0,1,222
2110005,CO2039,8.6,1,222
2110005,MT2013,8.8,1,222
2110005,TCTD1,8.5,1,222
2110005,SP1035,6.7,1,231
2110005,CO3093,8.6,1,231
2110005,CO2013,7.2,1,231
2110005,CO3001,7.7,1,231
2110005,CH1003,6.8,1,231
2110005,DATH,9.1,1,231
2110005,SP1039,7.2,1,232
2110005,CO2001,8.5,1,232
2110005,CO3005,7.8,1,232
2110005,CO3335,8.6,1,232
2110005,TCTD2,8.4,1,232
2110005,DADN,8.5,1,232
2110005,SP1037,6.6,1,241
2110005,CO4029,7.4,1,241
2110005,TCTD3,8.0,1,241
2110005,CO3029,7.0,1,241
2110005,CO4025,8.8,1,241
2110005,IM1025,8.4,1,241
2110006,LA1003,9.5,1,211
2110006,MT1003,9.2,1,211
2110006,PH1003,8.0,1,211
2110006,CO1005,9.2,1,211
2110006,CO1023,8.9,1,211
2110006,LA1005,9.2,1,212
2110006,MT1005,8.2,1,212
2110006,MT1007,8.6,1,212
2110006,CO1007,7.4,1,212
2110006,CO1027,7.9,1,241
2110006,PH1007,9.6,1,212
2110006,LA1007,9.9,1,221
2110006,SP1031,8.0,1,221
2110006,CO2007,8.3,1,221
2110006,CO2011,8.3,1,221
2110006,CO2003,7.1,1,221
2110006,LA1009,9.7,1,222
2110006,SP1033,7.6,1,222
2110006,CO2017,8.0,1,222
2110006,CO2039,8.0,1,222
2110006,MT2013,8.8,1,222
2110006,TCTD1,8.0,1,222
2110006,SP1035,6.5,1,231
2110006,CO3093,8.0,1,231
2110006,CO2013,7.7,1,231
2110006,CO3001,8.0,1,231
2110006,CH1003,6.8,1,231
2110006,DATH,8.4,1,231
2110006,SP1039,7.6,1,232
2110006,CO2001,8.8,1,232
2110006,CO3005,7.2,1,232
2110006,CO3335,8.5,1,232
2110006,TCTD2,8.0,1,232
2110006,DADN,8.5,1,232
2110006,SP1037,7.9,1,241
2110006,CO4029,9.0,1,241
2110006,TCTD3,8.5,1,241
2110006,CO3085,8.5,1,241
2110006,CO3041,7.1,1,241
2110006,IM1023,8.0,1,241
2110007,LA1003,9.3,1,211
2110007,MT1003,9.0,1,211
2110007,PH1003,7.8,1,211
2110007,CO1005,8.8,1,211
2110007,CO1023,8.6,1,211
2110007,LA1005,9.7,1,212
2110007,MT1005,7.1,1,212
2110007,MT1007,7.4,1,212
2110007,CO1007,8.2,1,212
2110007,CO1027,9.0,1,241
2110007,PH1007,8.2,1,212
2110007,LA1007,9.4,1,221
2110007,SP1031,7.4,1,221
2110007,CO2007,7.4,1,221
2110007,CO2011,6.7,1,221
2110007,CO2003,8.1,1,221
2110007,LA1009,9.6,1,222
2110007,SP1033,6.9,1,222
2110007,CO2017,8.2,1,222
2110007,CO2039,8.3,1,222
2110007,MT2013,8.2,1,222
2110007,TCTD1,7.5,1,222
2110007,SP1035,6.9,1,231
2110007,CO3093,8.5,1,231
2110007,CO2013,7.7,1,231
2110007,CO3001,7.2,1,231
2110007,CH1003,7.2,1,231
2110007,DATH,8.4,1,231
2110007,SP1039,7.4,1,232
2110007,CO2001,8.4,1,232
2110007,CO3005,6.3,1,232
2110007,CO3335,8.1,1,232
2110007,TCTD2,8.9,1,232
2110007,DADN,8.5,1,232
2110007,SP1037,6.5,1,241
2110007,CO4029,7.2,1,241
2110007,TCTD3,7.7,1,241
2110007,CO3061,8.5,1,241
2110007,CO3117,8.2,1,241
2110007,IM1013,8.3,1,241
2110008,LA1003,9.0,1,211
2110008,MT1003,8.2,1,211
2110008,PH1003,8.7,1,211
2110008,CO1005,9.7,1,211
2110008,CO1023,8.0,1,211
2110008,LA1005,9.5,1,212
2110008,MT1005,8.9,1,212
2110008,MT1007,8.5,1,212
2110008,CO1007,8.0,1,212
2110008,CO1027,8.1,1,241
2110008,PH1007,8.5,1,212
2110008,LA1007,9.5,1,221
2110008,SP1031,6.8,1,221
2110008,CO2007,8.8,1,221
2110008,CO2011,7.9,1,221
2110008,CO2003,8.5,1,221
2110008,LA1009,9.4,1,222
2110008,SP1033,6.6,1,222
2110008,CO2017,8.5,1,222
2110008,CO2039,7.8,1,222
2110008,MT2013,8.4,1,222
2110008,TCTD1,8.2,1,222
2110008,SP1035,7.7,1,231
2110008,CO3093,8.9,1,231
2110008,CO2013,7.4,1,231
2110008,CO3001,8.3,1,231
2110008,CH1003,6.7,1,231
2110008,DATH,9.9,1,231
2110008,SP1039,6.7,1,232
2110008,CO2001,8.3,1,232
2110008,CO3005,7.7,1,232
2110008,CO3335,8.1,1,232
2110008,TCTD2,8.7,1,232
2110008,DADN,8.2,1,232
2110008,SP1037,6.8,1,241
2110008,CO4029,7.8,1,241
2110008,TCTD3,8.0,1,241
2110008,CO3089,7.5,1,241
2110008,CO3029,8.3,1,241
2110008,IM1027,8.4,1,241
2110009,LA1003,9.9,1,211
2110009,MT1003,8.7,1,211
2110009,PH1003,8.5,1,211
2110009,CO1005,9.2,1,211
2110009,CO1023,8.3,1,211
2110009,LA1005,9.2,1,212
2110009,MT1005,8.6,1,212
2110009,MT1007,8.4,1,212
2110009,CO1007,7.9,1,212
2110009,CO1027,7.7,1,241
2110009,PH1007,9.8,1,212
2110009,LA1007,9.1,1,221
2110009,SP1031,7.8,1,221
2110009,CO2007,8.6,1,221
2110009,CO2011,8.4,1,221
2110009,CO2003,7.8,1,221
2110009,LA1009,9.9,1,222
2110009,SP1033,7.2,1,222
2110009,CO2017,7.4,1,222
2110009,CO2039,7.3,1,222
2110009,MT2013,7.1,1,222
2110009,TCTD1,7.6,1,222
2110009,SP1035,6.8,1,231
2110009,CO3093,8.8,1,231
2110009,CO2013,7.4,1,231
2110009,CO3001,8.4,1,231
2110009,CH1003,7.0,1,231
2110009,DATH,8.4,1,231
2110009,SP1039,7.6,1,232
2110009,CO2001,8.3,1,232
2110009,CO3005,6.3,1,232
2110009,CO3335,7.1,1,232
2110009,TCTD2,8.8,1,232
2110009,DADN,9.0,1,232
2110009,SP1037,7.7,1,241
2110009,CO4029,7.8,1,241
2110009,TCTD3,7.1,1,241
2110009,CO3083,8.1,1,241
2110009,CO3069,7.6,1,241
2110009,IM1013,8.9,1,241
2110010,LA1003,9.0,1,211
2110010,MT1003,9.4,1,211
2110010,PH1003,7.8,1,211
2110010,CO1005,9.6,1,211
2110010,CO1023,8.0,1,211
2110010,LA1005,9.8,1,212
2110010,MT1005,7.1,1,212
2110010,MT1007,8.2,1,212
2110010,CO1007,6.8,1,212
2110010,CO1027,7.6,1,241
2110010,PH1007,9.2,1,212
2110010,LA1007,9.5,1,221
2110010,SP1031,7.8,1,221
2110010,CO2007,8.6,1,221
2110010,CO2011,7.1,1,221
2110010,CO2003,7.7,1,221
2110010,LA1009,9.3,1,222
2110010,SP1033,6.9,1,222
2110010,CO2017,7.9,1,222
2110010,CO2039,8.9,1,222
2110010,MT2013,7.2,1,222
2110010,TCTD1,7.9,1,222
2110010,SP1035,7.6,1,231
2110010,CO3093,8.2,1,231
2110010,CO2013,7.6,1,231
2110010,CO3001,8.0,1,231
2110010,CH1003,6.6,1,231
2110010,DATH,9.2,1,231
2110010,SP1039,7.8,1,232
2110010,CO2001,8.2,1,232
2110010,CO3005,7.9,1,232
2110010,CO3335,8.1,1,232
2110010,TCTD2,8.5,1,232
2110010,DADN,10.0,1,232
2110010,SP1037,6.9,1,241
2110010,CO4029,8.1,1,241
2110010,TCTD3,7.1,1,241
2110010,CO3083,7.0,1,241
2110010,CO3049,8.5,1,241
2110010,IM1023,7.2,1,241
2110011,LA1003,9.9,1,211
2110011,MT1003,9.9,1,211
2110011,PH1003,8.7,1,211
2110011,CO1005,9.5,1,211
2110011,CO1023,7.6,1,211
2110011,LA1005,9.6,1,212
2110011,MT1005,7.4,1,212
2110011,MT1007,8.7,1,212
2110011,CO1007,7.9,1,212
2110011,CO1027,8.6,1,241
2110011,PH1007,9.8,1,212
2110011,LA1007,9.4,1,221
2110011,SP1031,7.6,1,221
2110011,CO2007,8.7,1,221
2110011,CO2011,7.2,1,221
2110011,CO2003,8.1,1,221
2110011,LA1009,9.7,1,222
2110011,SP1033,7.7,1,222
2110011,CO2017,7.6,1,222
2110011,CO2039,7.5,1,222
2110011,MT2013,8.4,1,222
2110011,TCTD1,7.7,1,222
2110011,SP1035,6.6,1,231
2110011,CO3093,8.2,1,231
2110011,CO2013,7.3,1,231
2110011,CO3001,8.8,1,231
2110011,CH1003,7.0,1,231
2110011,DATH,9.0,1,231
2110011,SP1039,7.1,1,232
2110011,CO2001,8.8,1,232
2110011,CO3005,7.8,1,232
2110011,CO3335,8.3,1,232
2110011,TCTD2,7.2,1,232
2110011,DADN,8.4,1,232
2110011,SP1037,7.7,1,241
2110011,CO4029,8.2,1,241
2110011,TCTD3,7.6,1,241
2110011,CO3051,7.4,1,241
2110011,CO3069,7.1,1,241
2110011,IM1013,7.1,1,241
2110012,LA1003,9.6,1,211
2110012,MT1003,8.5,1,211
2110012,PH1003,7.3,1,211
2110012,CO1005,8.9,1,211
2110012,CO1023,8.9,1,211
2110012,LA1005,9.6,1,212
2110012,MT1005,8.0,1,212
2110012,MT1007,8.1,1,212
2110012,CO1007,6.9,1,212
2110012,CO1027,8.4,1,241
2110012,PH1007,8.4,1,212
2110012,LA1007,9.5,1,221
2110012,SP1031,7.0,1,221
2110012,CO2007,8.9,1,221
2110012,CO2011,7.8,1,221
2110012,CO2003,7.2,1,221
2110012,LA1009,9.7,1,222
2110012,SP1033,7.0,1,222
2110012,CO2017,7.4,1,222
2110012,CO2039,7.9,1,222
2110012,MT2013,8.8,1,222
2110012,TCTD1,8.1,1,222
2110012,SP1035,6.6,1,231
2110012,CO3093,7.6,1,231
2110012,CO2013,7.2,1,231
2110012,CO3001,8.9,1,231
2110012,CH1003,6.7,1,231
2110012,DATH,8.4,1,231
2110012,SP1039,7.6,1,232
2110012,CO2001,8.1,1,232
2110012,CO3005,7.5,1,232
2110012,CO3335,7.5,1,232
2110012,TCTD2,7.4,1,232
2110012,DADN,9.9,1,232
2110012,SP1037,6.9,1,241
2110012,CO4029,7.7,1,241
2110012,TCTD3,8.6,1,241
2110012,CO3083,7.9,1,241
2110012,CO3047,7.1,1,241
2110012,IM1025,8.4,1,241
2110013,LA1003,9.3,1,211
2110013,MT1003,8.2,1,211
2110013,PH1003,8.7,1,211
2110013,CO1005,8.3,1,211
2110013,CO1023,7.0,1,211
2110013,LA1005,9.4,1,212
2110013,MT1005,8.6,1,212
2110013,MT1007,8.6,1,212
2110013,CO1007,8.0,1,212
2110013,CO1027,8.7,1,241
2110013,PH1007,9.4,1,212
2110013,LA1007,9.4,1,221
2110013,SP1031,6.8,1,221
2110013,CO2007,8.8,1,221
2110013,CO2011,8.4,1,221
2110013,CO2003,7.3,1,221
2110013,LA1009,9.2,1,222
2110013,SP1033,7.2,1,222
2110013,CO2017,7.5,1,222
2110013,CO2039,8.2,1,222
2110013,MT2013,7.1,1,222
2110013,TCTD1,8.0,1,222
2110013,SP1035,7.4,1,231
2110013,CO3093,7.9,1,231
2110013,CO2013,7.6,1,231
2110013,CO3001,8.8,1,231
2110013,CH1003,7.3,1,231
2110013,DATH,8.1,1,231
2110013,SP1039,6.6,1,232
2110013,CO2001,8.7,1,232
2110013,CO3005,6.7,1,232
2110013,CO3335,7.2,1,232
2110013,TCTD2,8.9,1,232
2110013,DADN,8.0,1,232
2110013,SP1037,6.7,1,241
2110013,CO4029,7.6,1,241
2110013,TCTD3,7.1,1,241
2110013,CO3115,7.8,1,241
2110013,CO3015,7.6,1,241
2110013,IM1013,8.6,1,241
2110014,LA1003,9.7,1,211
2110014,MT1003,8.3,1,211
2110014,PH1003,7.6,1,211
2110014,CO1005,8.7,1,211
2110014,CO1023,7.3,1,211
2110014,LA1005,9.0,1,212
2110014,MT1005,7.6,1,212
2110014,MT1007,8.7,1,212
2110014,CO1007,8.0,1,212
2110014,CO1027,7.2,1,241
2110014,PH1007,9.5,1,212
2110014,LA1007,9.6,1,221
2110014,SP1031,7.5,1,221
2110014,CO2007,7.2,1,221
2110014,CO2011,7.0,1,221
2110014,CO2003,7.2,1,221
2110014,LA1009,9.0,1,222
2110014,SP1033,7.7,1,222
2110014,CO2017,7.2,1,222
2110014,CO2039,7.0,1,222
2110014,MT2013,7.9,1,222
2110014,TCTD1,8.1,1,222
2110014,SP1035,6.7,1,231
2110014,CO3093,8.4,1,231
2110014,CO2013,7.5,1,231
2110014,CO3001,7.1,1,231
2110014,CH1003,7.3,1,231
2110014,DATH,8.4,1,231
2110014,SP1039,7.8,1,232
2110014,CO2001,8.1,1,232
2110014,CO3005,7.5,1,232
2110014,CO3335,8.5,1,232
2110014,TCTD2,8.5,1,232
2110014,DADN,9.0,1,232
2110014,SP1037,6.7,1,241
2110014,CO4029,8.8,1,241
2110014,TCTD3,8.9,1,241
2110014,CO3065,8.4,1,241
2110014,CO3011,7.9,1,241
2110014,IM1023,7.2,1,241
2110015,LA1003,10.0,1,211
2110015,MT1003,8.6,1,211
2110015,PH1003,7.6,1,211
2110015,CO1005,8.4,1,211
2110015,CO1023,8.8,1,211
2110015,LA1005,10.0,1,212
2110015,MT1005,8.7,1,212
2110015,MT1007,8.9,1,212
2110015,CO1007,8.3,1,212
2110015,CO1027,8.0,1,241
2110015,PH1007,8.7,1,212
2110015,LA1007,9.4,1,221
2110015,SP1031,7.8,1,221
2110015,CO2007,8.5,1,221
2110015,CO2011,8.4,1,221
2110015,CO2003,8.3,1,221
2110015,LA1009,10.0,1,222
2110015,SP1033,8.0,1,222
2110015,CO2017,8.1,1,222
2110015,CO2039,7.1,1,222
2110015,MT2013,7.8,1,222
2110015,TCTD1,7.8,1,222
2110015,SP1035,7.2,1,231
2110015,CO3093,8.9,1,231
2110015,CO2013,7.3,1,231
2110015,CO3001,8.7,1,231
2110015,CH1003,6.7,1,231
2110015,DATH,9.3,1,231
2110015,SP1039,7.6,1,232
2110015,CO2001,8.8,1,232
2110015,CO3005,7.4,1,232
2110015,CO3335,7.3,1,232
2110015,TCTD2,8.4,1,232
2110015,DADN,9.5,1,232
2110015,SP1037,7.1,1,241
2110015,CO4029,7.3,1,241
2110015,TCTD3,7.5,1,241
2110015,CO3015,8.3,1,241
2110015,CO3017,7.0,1,241
2110015,IM1023,7.2,1,241
2110016,LA1003,9.9,1,211
2110016,MT1003,8.7,1,211
2110016,PH1003,8.8,1,211
2110016,CO1005,8.7,1,211
2110016,CO1023,7.6,1,211
2110016,LA1005,9.6,1,212
2110016,MT1005,7.4,1,212
2110016,MT1007,7.6,1,212
2110016,CO1007,7.3,1,212
2110016,CO1027,7.8,1,241
2110016,PH1007,9.8,1,212
2110016,LA1007,9.7,1,221
2110016,SP1031,7.1,1,221
2110016,CO2007,7.4,1,221
2110016,CO2011,7.1,1,221
2110016,CO2003,7.7,1,221
2110016,LA1009,9.5,1,222
2110016,SP1033,7.8,1,222
2110016,CO2017,8.4,1,222
2110016,CO2039,8.6,1,222
2110016,MT2013,7.8,1,222
2110016,TCTD1,7.6,1,222
2110016,SP1035,7.1,1,231
2110016,CO3093,9.0,1,231
2110016,CO2013,7.2,1,231
2110016,CO3001,8.1,1,231
2110016,CH1003,7.6,1,231
2110016,DATH,8.8,1,231
2110016,SP1039,6.9,1,232
2110016,CO2001,8.4,1,232
2110016,CO3005,6.2,1,232
2110016,CO3335,7.0,1,232
2110016,TCTD2,7.7,1,232
2110016,DADN,8.0,1,232
2110016,SP1037,7.4,1,241
2110016,CO4029,8.9,1,241
2110016,TCTD3,7.4,1,241
2110016,CO3011,8.8,1,241
2110016,CO3089,7.8,1,241
2110016,IM1023,7.3,1,241
2110017,LA1003,9.4,1,211
2110017,MT1003,7.6,1,211
2110017,PH1003,7.4,1,211
2110017,CO1005,9.3,1,211
2110017,CO1023,8.2,1,211
2110017,LA1005,9.0,1,212
2110017,MT1005,7.2,1,212
2110017,MT1007,8.8,1,212
2110017,CO1007,6.8,1,212
2110017,CO1027,7.3,1,241
2110017,PH1007,8.6,1,212
2110017,LA1007,9.9,1,221
2110017,SP1031,6.8,1,221
2110017,CO2007,7.5,1,221
2110017,CO2011,7.1,1,221
2110017,CO2003,7.8,1,221
2110017,LA1009,9.7,1,222
2110017,SP1033,6.8,1,222
2110017,CO2017,7.2,1,222
2110017,CO2039,7.1,1,222
2110017,MT2013,7.0,1,222
2110017,TCTD1,7.5,1,222
